Mo da yda   time   FoF2   foEs    foE   foF1   fbEs
 1  5   5  22.00   2.10   1.50                     
 1  5   5  23.00   2.40   1.90                     
 1  5   5   0.00   2.10   1.50                     
 1  5   5   1.00   1.90   1.60                     
 1  5   5   2.00   2.00   1.60                     
 1  5   5   5.00   3.60   2.50                     
 1  5   5   6.00   5.20   2.70                     
 1  5   5   7.00   5.10   2.70   2.70              
 1  5   5   8.00   5.40   2.70   2.70              
 1  5   5   9.00   5.90   2.90   2.50              
 1  5   5  10.00   5.70   2.20   2.20              
 1  5   5  11.00   4.80   2.40   2.40              
 1  5   5  12.00   4.80   1.50   1.50              
 1  5   5  13.00   3.30   1.50                     
 1  5   5  14.00   3.10   1.60                     
 1  5   5  15.00   2.60   1.50                     
 1  5   5  17.00   2.00   1.70                     
 1  5   5  18.00   2.50   1.80                     
 1  5   5  19.00   2.40   1.50                     
 1  5   5  20.00   2.20   1.60                     
 1  5   5  21.00   2.50   1.60                     
