Mo da yda  time  FoF2
 1  2   2  22.00    3.0
 1  2   2  23.00    3.1
 1  2   2   0.00    3.1
 1  2   2   1.00    2.8
 1  2   2   2.00    2.4
 1  2   2   6.00    4.0
 1  2   2   7.00    4.9
 1  2   2   8.00    5.2
 1  2   2   9.00    4.7
 1  2   2  10.00    5.0
 1  2   2  11.00    4.8
 1  2   2  12.00    4.8
 1  2   2  13.00    4.8
 1  2   2  14.00    3.3
 1  2   2  16.00    2.3
 1  2   2  18.00    2.5
 1  2   2  19.00    2.9
 1  2   2  20.00    3.4
