Mo da yda  time  FoF2
 2  8  39  22.00    2.2
 2  8  39  23.00    2.4
 2  8  39   0.00   2.55
 2  8  39   1.00   2.65
 2  8  39   2.00    2.4
 2  8  39   3.00   1.85
 2  8  39   4.00   2.25
 2  8  39   5.00    2.8
 2  8  39   6.00    5.0
 2  8  39   7.00    5.5
 2  8  39   8.00    5.7
 2  8  39   9.00    5.3
 2  8  39  10.00    5.2
 2  8  39  11.00    4.8
 2  8  39  12.00    4.5
 2  8  39  13.00   4.25
 2  8  39  14.00    3.6
 2  8  39  15.00   2.95
 2  8  39  16.00    2.3
 2  8  39  17.00   4.75
 2  8  39  18.00   4.95
 2  8  39  19.00   2.25
 2  8  39  20.00   2.55
 2  8  39  21.00    2.7
